endpoint_name,endpoint_value,chosen_option,chose_positive,valid_choice_mass,option_probabilities,kind,layer,site,token_index,timing_policy,strength,direction_name,direction_source,direction_norm,sample_id,group,condition,condition_notes,hidden_norm,diagnostic_probe_projection,relative_magnitude
forced_choice_positive_probability,0.2814198724244852, No,False,0.9843419009635652,"{' Yes': 0.2814198724244852, ' No': 0.7185801275755148}",add,30.0,block,-1,prefill_only,1.0,shuffled_label,probe refit on permuted training labels,1.0,pk000054,ecde8babdf343ed0,shuffled_label,,46.07746124267578,-0.00957839306675587,0.02170258458323709
forced_choice_positive_probability,0.28824968206617396, No,False,0.9843177405590163,"{' Yes': 0.28824968206617396, ' No': 0.711750317933826}",add,30.0,block,-1,prefill_only,2.0,shuffled_label,probe refit on permuted training labels,1.0,pk000054,ecde8babdf343ed0,shuffled_label,,46.07746124267578,-0.00957839306675587,0.04340516916647418
forced_choice_positive_probability,0.30170752767621883, No,False,0.9842262301028157,"{' Yes': 0.30170752767621883, ' No': 0.6982924723237811}",add,30.0,block,-1,prefill_only,4.0,shuffled_label,probe refit on permuted training labels,1.0,pk000054,ecde8babdf343ed0,shuffled_label,,46.07746124267578,-0.00957839306675587,0.08681033833294836
forced_choice_positive_probability,0.24346674761885673, No,False,0.9873786802626768,"{' Yes': 0.24346674761885673, ' No': 0.7565332523811432}",add,0.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_layer,probe direction applied at a different layer,46.07746124267578,-0.00957839306675587,0.010851292291618546
forced_choice_positive_probability,0.25925931127646096, No,False,0.9847491918480875,"{' Yes': 0.25925931127646096, ' No': 0.7407406887235392}",add,0.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_layer,probe direction applied at a different layer,46.07746124267578,-0.00957839306675587,0.02170258458323709
forced_choice_positive_probability,0.3051244060160639, No,False,0.9869724785134617,"{' Yes': 0.3051244060160639, ' No': 0.6948755939839361}",add,0.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_layer,probe direction applied at a different layer,46.07746124267578,-0.00957839306675587,0.04340516916647418
forced_choice_positive_probability,0.5369294689358521, Yes,True,0.033839125486227514,"{' Yes': 0.5369294689358521, ' No': 0.46307053106414786}",add,0.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_layer,probe direction applied at a different layer,46.07746124267578,-0.00957839306675587,0.08681033833294836
forced_choice_positive_probability,0.27447138576575686, No,False,0.9843603794504245,"{' Yes': 0.27447138576575686, ' No': 0.7255286142342431}",add,30.0,block,0,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_token_position,probe direction applied away from the decision position,46.07746124267578,-0.00957839306675587,0.010851292291618546
forced_choice_positive_probability,0.2743802197638467, No,False,0.9843675080738685,"{' Yes': 0.2743802197638467, ' No': 0.7256197802361533}",add,30.0,block,0,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_token_position,probe direction applied away from the decision position,46.07746124267578,-0.00957839306675587,0.02170258458323709
forced_choice_positive_probability,0.27423063749180193, No,False,0.9843819904951646,"{' Yes': 0.27423063749180193, ' No': 0.725769362508198}",add,30.0,block,0,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_token_position,probe direction applied away from the decision position,46.07746124267578,-0.00957839306675587,0.04340516916647418
forced_choice_positive_probability,0.27392210577567205, No,False,0.984410644555743,"{' Yes': 0.27392210577567205, ' No': 0.726077894224328}",add,30.0,block,0,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000054,ecde8babdf343ed0,wrong_token_position,probe direction applied away from the decision position,46.07746124267578,-0.00957839306675587,0.08681033833294836
forced_choice_positive_probability,0.30603507238385824, No,False,0.9819110871612733,"{' Yes': 0.30603507238385824, ' No': 0.6939649276161417}",replace,30.0,block,-1,prefill_only,0.0,mismatched_prompt_activation,hidden state from a different held-out prompt,45.9154167175293,pk000054,ecde8babdf343ed0,activation_patch_mismatched_prompt,true patching: activation replaced with one from a different prompt,46.07746124267578,-0.00957839306675587,
forced_choice_positive_probability,0.2709697674899027, No,False,0.9843386359271636,"{' Yes': 0.2709697674899027, ' No': 0.7290302325100972}",add,30.0,block,-1,prefill_only,0.5,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000054,ecde8babdf343ed0,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",46.07746124267578,-0.00957839306675587,0.010851292291618546
forced_choice_positive_probability,0.26741489780874705, No,False,0.9843189157314078,"{' Yes': 0.26741489780874705, ' No': 0.732585102191253}",add,30.0,block,-1,prefill_only,1.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000054,ecde8babdf343ed0,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",46.07746124267578,-0.00957839306675587,0.02170258458323709
forced_choice_positive_probability,0.2602693503906117, No,False,0.984265613614273,"{' Yes': 0.2602693503906117, ' No': 0.7397306496093883}",add,30.0,block,-1,prefill_only,2.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000054,ecde8babdf343ed0,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",46.07746124267578,-0.00957839306675587,0.04340516916647418
forced_choice_positive_probability,0.24598919887542386, No,False,0.9840933086649564,"{' Yes': 0.24598919887542386, ' No': 0.7540108011245761}",add,30.0,block,-1,prefill_only,4.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000054,ecde8babdf343ed0,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",46.07746124267578,-0.00957839306675587,0.08681033833294836
forced_choice_positive_probability,0.31845825486356477, No,False,0.9809707987884363,"{' Yes': 0.31845825486356477, ' No': 0.6815417451364353}",none,,block,-1,prefill_only,0.0,none,none,,pk000055,08eae83843c978d7,baseline,no intervention,45.9154167175293,-0.017125656941295392,
forced_choice_positive_probability,0.31601831586322476, No,False,0.9811595210252227,"{' Yes': 0.31601831586322476, ' No': 0.6839816841367753}",add,30.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,positive_steering,adds the probe direction,45.9154167175293,-0.017125656941295392,0.010889588633726004
forced_choice_positive_probability,0.31356384297057227, No,False,0.9813433527045596,"{' Yes': 0.31356384297057227, ' No': 0.6864361570294277}",add,30.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,positive_steering,adds the probe direction,45.9154167175293,-0.017125656941295392,0.02177917726745201
forced_choice_positive_probability,0.30861983018924266, No,False,0.9816959364325497,"{' Yes': 0.30861983018924266, ' No': 0.6913801698107573}",add,30.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,positive_steering,adds the probe direction,45.9154167175293,-0.017125656941295392,0.04355835453490402
forced_choice_positive_probability,0.29869029551292453, No,False,0.9823411229491632,"{' Yes': 0.29869029551292453, ' No': 0.7013097044870755}",add,30.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,positive_steering,adds the probe direction,45.9154167175293,-0.017125656941295392,0.08711670906980803
forced_choice_positive_probability,0.32089196371569056, No,False,0.9807767704683537,"{' Yes': 0.32089196371569056, ' No': 0.6791080362843095}",add,30.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,negative_steering,subtracts the probe direction,45.9154167175293,-0.017125656941295392,0.010889588633726004
forced_choice_positive_probability,0.32331582807319725, No,False,0.9805785658234802,"{' Yes': 0.32331582807319725, ' No': 0.6766841719268027}",add,30.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,negative_steering,subtracts the probe direction,45.9154167175293,-0.017125656941295392,0.02177917726745201
forced_choice_positive_probability,0.3281134392730424, No,False,0.9801675155254064,"{' Yes': 0.3281134392730424, ' No': 0.6718865607269576}",add,30.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,negative_steering,subtracts the probe direction,45.9154167175293,-0.017125656941295392,0.04355835453490402
forced_choice_positive_probability,0.3374512575975687, No,False,0.979285566810901,"{' Yes': 0.3374512575975687, ' No': 0.6625487424024312}",add,30.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,negative_steering,subtracts the probe direction,45.9154167175293,-0.017125656941295392,0.08711670906980803
forced_choice_positive_probability,0.3246697618101277, No,False,0.981177806273103,"{' Yes': 0.3246697618101277, ' No': 0.6753302381898724}",add,30.0,block,-1,prefill_only,0.5,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000055,08eae83843c978d7,random_matched_norm,,45.9154167175293,-0.017125656941295392,0.010889588633726003
forced_choice_positive_probability,0.33088194327834036, No,False,0.981379814968265,"{' Yes': 0.33088194327834036, ' No': 0.6691180567216597}",add,30.0,block,-1,prefill_only,1.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000055,08eae83843c978d7,random_matched_norm,,45.9154167175293,-0.017125656941295392,0.021779177267452005
forced_choice_positive_probability,0.3434182716832546, No,False,0.981767659867232,"{' Yes': 0.3434182716832546, ' No': 0.6565817283167453}",add,30.0,block,-1,prefill_only,2.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000055,08eae83843c978d7,random_matched_norm,,45.9154167175293,-0.017125656941295392,0.04355835453490401
forced_choice_positive_probability,0.3686431505942631, No,False,0.982477023183525,"{' Yes': 0.3686431505942631, ' No': 0.6313568494057369}",add,30.0,block,-1,prefill_only,4.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000055,08eae83843c978d7,random_matched_norm,,45.9154167175293,-0.017125656941295392,0.08711670906980802
forced_choice_positive_probability,0.3197304837452373, No,False,0.9809123985555698,"{' Yes': 0.3197304837452373, ' No': 0.6802695162547626}",add,30.0,block,-1,prefill_only,0.5,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000055,08eae83843c978d7,orthogonal,,45.9154167175293,-0.017125656941295392,0.010889588633726004
forced_choice_positive_probability,0.3209563798876164, No,False,0.9808487045573415,"{' Yes': 0.3209563798876164, ' No': 0.6790436201123835}",add,30.0,block,-1,prefill_only,1.0,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000055,08eae83843c978d7,orthogonal,,45.9154167175293,-0.017125656941295392,0.02177917726745201
forced_choice_positive_probability,0.32322487099041836, No,False,0.9807041489418076,"{' Yes': 0.32322487099041836, ' No': 0.6767751290095817}",add,30.0,block,-1,prefill_only,2.0,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000055,08eae83843c978d7,orthogonal,,45.9154167175293,-0.017125656941295392,0.04355835453490402
forced_choice_positive_probability,0.32706939423961523, No,False,0.9803531768888798,"{' Yes': 0.32706939423961523, ' No': 0.6729306057603847}",add,30.0,block,-1,prefill_only,4.0,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000055,08eae83843c978d7,orthogonal,,45.9154167175293,-0.017125656941295392,0.08711670906980803
forced_choice_positive_probability,0.322040654197034, No,False,0.9810309927498753,"{' Yes': 0.322040654197034, ' No': 0.677959345802966}",add,30.0,block,-1,prefill_only,0.5,shuffled_label,probe refit on permuted training labels,1.0,pk000055,08eae83843c978d7,shuffled_label,,45.9154167175293,-0.017125656941295392,0.010889588633726004
forced_choice_positive_probability,0.3255708089185808, No,False,0.9810867611712523,"{' Yes': 0.3255708089185808, ' No': 0.6744291910814193}",add,30.0,block,-1,prefill_only,1.0,shuffled_label,probe refit on permuted training labels,1.0,pk000055,08eae83843c978d7,shuffled_label,,45.9154167175293,-0.017125656941295392,0.02177917726745201
forced_choice_positive_probability,0.3325546434486886, No,False,0.9811861092171946,"{' Yes': 0.3325546434486886, ' No': 0.6674453565513114}",add,30.0,block,-1,prefill_only,2.0,shuffled_label,probe refit on permuted training labels,1.0,pk000055,08eae83843c978d7,shuffled_label,,45.9154167175293,-0.017125656941295392,0.04355835453490402
forced_choice_positive_probability,0.34614446246435265, No,False,0.9813323622005918,"{' Yes': 0.34614446246435265, ' No': 0.6538555375356473}",add,30.0,block,-1,prefill_only,4.0,shuffled_label,probe refit on permuted training labels,1.0,pk000055,08eae83843c978d7,shuffled_label,,45.9154167175293,-0.017125656941295392,0.08711670906980803
forced_choice_positive_probability,0.29701812126008625, No,False,0.9831558444412714,"{' Yes': 0.29701812126008625, ' No': 0.7029818787399137}",add,0.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_layer,probe direction applied at a different layer,45.9154167175293,-0.017125656941295392,0.010889588633726004
forced_choice_positive_probability,0.32767671128773673, No,False,0.9817979128835148,"{' Yes': 0.32767671128773673, ' No': 0.6723232887122632}",add,0.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_layer,probe direction applied at a different layer,45.9154167175293,-0.017125656941295392,0.02177917726745201
forced_choice_positive_probability,0.3534552357319249, No,False,0.9843271202665967,"{' Yes': 0.3534552357319249, ' No': 0.6465447642680752}",add,0.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_layer,probe direction applied at a different layer,45.9154167175293,-0.017125656941295392,0.04355835453490402
forced_choice_positive_probability,0.5451880532988806, Yes,True,0.03386249779593847,"{' Yes': 0.5451880532988806, ' No': 0.4548119467011193}",add,0.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_layer,probe direction applied at a different layer,45.9154167175293,-0.017125656941295392,0.08711670906980803
forced_choice_positive_probability,0.31839903983865897, No,False,0.9809790953585971,"{' Yes': 0.31839903983865897, ' No': 0.681600960161341}",add,30.0,block,0,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_token_position,probe direction applied away from the decision position,45.9154167175293,-0.017125656941295392,0.010889588633726004
forced_choice_positive_probability,0.31832951575952817, No,False,0.9809875030444022,"{' Yes': 0.31832951575952817, ' No': 0.6816704842404718}",add,30.0,block,0,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_token_position,probe direction applied away from the decision position,45.9154167175293,-0.017125656941295392,0.02177917726745201
forced_choice_positive_probability,0.31818259112419656, No,False,0.9810045355058254,"{' Yes': 0.31818259112419656, ' No': 0.6818174088758034}",add,30.0,block,0,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_token_position,probe direction applied away from the decision position,45.9154167175293,-0.017125656941295392,0.04355835453490402
forced_choice_positive_probability,0.31788806200935776, No,False,0.9810384034037576,"{' Yes': 0.31788806200935776, ' No': 0.6821119379906422}",add,30.0,block,0,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000055,08eae83843c978d7,wrong_token_position,probe direction applied away from the decision position,45.9154167175293,-0.017125656941295392,0.08711670906980803
forced_choice_positive_probability,0.3147877387822282, No,False,0.9767331226801723,"{' Yes': 0.3147877387822282, ' No': 0.6852122612177717}",replace,30.0,block,-1,prefill_only,0.0,mismatched_prompt_activation,hidden state from a different held-out prompt,46.53217697143555,pk000055,08eae83843c978d7,activation_patch_mismatched_prompt,true patching: activation replaced with one from a different prompt,45.9154167175293,-0.017125656941295392,
forced_choice_positive_probability,0.31454133811519774, No,False,0.9809280568943359,"{' Yes': 0.31454133811519774, ' No': 0.6854586618848022}",add,30.0,block,-1,prefill_only,0.5,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000055,08eae83843c978d7,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",45.9154167175293,-0.017125656941295392,0.010889588633726004
forced_choice_positive_probability,0.3105996164296577, No,False,0.980879100648442,"{' Yes': 0.3105996164296577, ' No': 0.6894003835703423}",add,30.0,block,-1,prefill_only,1.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000055,08eae83843c978d7,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",45.9154167175293,-0.017125656941295392,0.02177917726745201
forced_choice_positive_probability,0.30264543887024714, No,False,0.9807623348227823,"{' Yes': 0.30264543887024714, ' No': 0.6973545611297529}",add,30.0,block,-1,prefill_only,2.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000055,08eae83843c978d7,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",45.9154167175293,-0.017125656941295392,0.04355835453490402
forced_choice_positive_probability,0.28663274031749825, No,False,0.9804451295552706,"{' Yes': 0.28663274031749825, ' No': 0.7133672596825018}",add,30.0,block,-1,prefill_only,4.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000055,08eae83843c978d7,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",45.9154167175293,-0.017125656941295392,0.08711670906980803
forced_choice_positive_probability,0.3032153351541121, No,False,0.9765136817612357,"{' Yes': 0.3032153351541121, ' No': 0.696784664845888}",none,,block,-1,prefill_only,0.0,none,none,,pk000056,5e5121f150c1d07f,baseline,no intervention,46.53217697143555,-0.020009955343533142,
forced_choice_positive_probability,0.30092089981702497, No,False,0.9767495693307953,"{' Yes': 0.30092089981702497, ' No': 0.6990791001829751}",add,30.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,positive_steering,adds the probe direction,46.53217697143555,-0.020009955343533142,0.010745252694859564
forced_choice_positive_probability,0.2986203743441883, No,False,0.9769805959939444,"{' Yes': 0.2986203743441883, ' No': 0.7013796256558117}",add,30.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,positive_steering,adds the probe direction,46.53217697143555,-0.020009955343533142,0.02149050538971913
forced_choice_positive_probability,0.29399243231966965, No,False,0.9774270408752022,"{' Yes': 0.29399243231966965, ' No': 0.7060075676803304}",add,30.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,positive_steering,adds the probe direction,46.53217697143555,-0.020009955343533142,0.04298101077943826
forced_choice_positive_probability,0.2846253236687288, No,False,0.9782578423236872,"{' Yes': 0.2846253236687288, ' No': 0.7153746763312713}",add,30.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,positive_steering,adds the probe direction,46.53217697143555,-0.020009955343533142,0.08596202155887651
forced_choice_positive_probability,0.3054925179640605, No,False,0.9762725060092302,"{' Yes': 0.3054925179640605, ' No': 0.6945074820359395}",add,30.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,negative_steering,subtracts the probe direction,46.53217697143555,-0.020009955343533142,0.010745252694859564
forced_choice_positive_probability,0.3077520292432787, No,False,0.9760263622621485,"{' Yes': 0.3077520292432787, ' No': 0.6922479707567213}",add,30.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,negative_steering,subtracts the probe direction,46.53217697143555,-0.020009955343533142,0.02149050538971913
forced_choice_positive_probability,0.3122299142260524, No,False,0.975519746242937,"{' Yes': 0.3122299142260524, ' No': 0.6877700857739475}",add,30.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,negative_steering,subtracts the probe direction,46.53217697143555,-0.020009955343533142,0.04298101077943826
forced_choice_positive_probability,0.32097136454215525, No,False,0.9744445300590805,"{' Yes': 0.32097136454215525, ' No': 0.6790286354578449}",add,30.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,negative_steering,subtracts the probe direction,46.53217697143555,-0.020009955343533142,0.08596202155887651
forced_choice_positive_probability,0.3089337111549828, No,False,0.9767343574218319,"{' Yes': 0.3089337111549828, ' No': 0.6910662888450172}",add,30.0,block,-1,prefill_only,0.5,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000056,5e5121f150c1d07f,random_matched_norm,,46.53217697143555,-0.020009955343533142,0.010745252694859564
forced_choice_positive_probability,0.3146898189933649, No,False,0.9769489969841101,"{' Yes': 0.3146898189933649, ' No': 0.6853101810066351}",add,30.0,block,-1,prefill_only,1.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000056,5e5121f150c1d07f,random_matched_norm,,46.53217697143555,-0.020009955343533142,0.02149050538971913
forced_choice_positive_probability,0.32625717851263997, No,False,0.9773651736501847,"{' Yes': 0.32625717851263997, ' No': 0.67374282148736}",add,30.0,block,-1,prefill_only,2.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000056,5e5121f150c1d07f,random_matched_norm,,46.53217697143555,-0.020009955343533142,0.04298101077943826
forced_choice_positive_probability,0.3496459213543114, No,False,0.9781356724274068,"{' Yes': 0.3496459213543114, ' No': 0.6503540786456886}",add,30.0,block,-1,prefill_only,4.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000056,5e5121f150c1d07f,random_matched_norm,,46.53217697143555,-0.020009955343533142,0.08596202155887651
forced_choice_positive_probability,0.30448824245554124, No,False,0.9765085687879889,"{' Yes': 0.30448824245554124, ' No': 0.6955117575444587}",add,30.0,block,-1,prefill_only,0.5,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000056,5e5121f150c1d07f,orthogonal,,46.53217697143555,-0.020009955343533142,0.010745252694859564
forced_choice_positive_probability,0.3057017756432854, No,False,0.9764995795685307,"{' Yes': 0.3057017756432854, ' No': 0.6942982243567145}",add,30.0,block,-1,prefill_only,1.0,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000056,5e5121f150c1d07f,orthogonal,,46.53217697143555,-0.020009955343533142,0.02149050538971913
forced_choice_positive_probability,0.30799102308664345, No,False,0.9764634887149066,"{' Yes': 0.30799102308664345, ' No': 0.6920089769133566}",add,30.0,block,-1,prefill_only,2.0,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000056,5e5121f150c1d07f,orthogonal,,46.53217697143555,-0.020009955343533142,0.04298101077943826
forced_choice_positive_probability,0.3118888159480267, No,False,0.976335195838629,"{' Yes': 0.3118888159480267, ' No': 0.6881111840519732}",add,30.0,block,-1,prefill_only,4.0,orthogonal,random vector orthogonalised against the probe direction,1.0,pk000056,5e5121f150c1d07f,orthogonal,,46.53217697143555,-0.020009955343533142,0.08596202155887651
forced_choice_positive_probability,0.3067585949580823, No,False,0.9765727290353605,"{' Yes': 0.3067585949580823, ' No': 0.6932414050419177}",add,30.0,block,-1,prefill_only,0.5,shuffled_label,probe refit on permuted training labels,1.0,pk000056,5e5121f150c1d07f,shuffled_label,,46.53217697143555,-0.020009955343533142,0.010745252694859564
forced_choice_positive_probability,0.31026931741596353, No,False,0.9766289754837691,"{' Yes': 0.31026931741596353, ' No': 0.6897306825840365}",add,30.0,block,-1,prefill_only,1.0,shuffled_label,probe refit on permuted training labels,1.0,pk000056,5e5121f150c1d07f,shuffled_label,,46.53217697143555,-0.020009955343533142,0.02149050538971913
forced_choice_positive_probability,0.31724569235730554, No,False,0.9767285498857743,"{' Yes': 0.31724569235730554, ' No': 0.6827543076426944}",add,30.0,block,-1,prefill_only,2.0,shuffled_label,probe refit on permuted training labels,1.0,pk000056,5e5121f150c1d07f,shuffled_label,,46.53217697143555,-0.020009955343533142,0.04298101077943826
forced_choice_positive_probability,0.33083169326409834, No,False,0.9768847605202919,"{' Yes': 0.33083169326409834, ' No': 0.6691683067359017}",add,30.0,block,-1,prefill_only,4.0,shuffled_label,probe refit on permuted training labels,1.0,pk000056,5e5121f150c1d07f,shuffled_label,,46.53217697143555,-0.020009955343533142,0.08596202155887651
forced_choice_positive_probability,0.26775206006950025, No,False,0.9805388262111134,"{' Yes': 0.26775206006950025, ' No': 0.7322479399304997}",add,0.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_layer,probe direction applied at a different layer,46.53217697143555,-0.020009955343533142,0.010745252694859564
forced_choice_positive_probability,0.2928658029419737, No,False,0.9774570257924852,"{' Yes': 0.2928658029419737, ' No': 0.7071341970580264}",add,0.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_layer,probe direction applied at a different layer,46.53217697143555,-0.020009955343533142,0.02149050538971913
forced_choice_positive_probability,0.32275857980847045, No,False,0.9826164596074138,"{' Yes': 0.32275857980847045, ' No': 0.6772414201915297}",add,0.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_layer,probe direction applied at a different layer,46.53217697143555,-0.020009955343533142,0.04298101077943826
forced_choice_positive_probability,0.5540777041731972, Yes,True,0.04921008453790972,"{' Yes': 0.5540777041731972, ' No': 0.44592229582680276}",add,0.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_layer,probe direction applied at a different layer,46.53217697143555,-0.020009955343533142,0.08596202155887651
forced_choice_positive_probability,0.30313153515671165, No,False,0.976521561598583,"{' Yes': 0.30313153515671165, ' No': 0.6968684648432882}",add,30.0,block,0,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_token_position,probe direction applied away from the decision position,46.53217697143555,-0.020009955343533142,0.010745252694859564
forced_choice_positive_probability,0.30304934706271214, No,False,0.9765290948736888,"{' Yes': 0.30304934706271214, ' No': 0.696950652937288}",add,30.0,block,0,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_token_position,probe direction applied away from the decision position,46.53217697143555,-0.020009955343533142,0.02149050538971913
forced_choice_positive_probability,0.3028906406001435, No,False,0.9765447233888509,"{' Yes': 0.3028906406001435, ' No': 0.6971093593998564}",add,30.0,block,0,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_token_position,probe direction applied away from the decision position,46.53217697143555,-0.020009955343533142,0.04298101077943826
forced_choice_positive_probability,0.3025641240336981, No,False,0.976576831807501,"{' Yes': 0.3025641240336981, ' No': 0.6974358759663019}",add,30.0,block,0,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000056,5e5121f150c1d07f,wrong_token_position,probe direction applied away from the decision position,46.53217697143555,-0.020009955343533142,0.08596202155887651
forced_choice_positive_probability,0.2895466584251762, No,False,0.9824993888414768,"{' Yes': 0.2895466584251762, ' No': 0.7104533415748238}",replace,30.0,block,-1,prefill_only,0.0,mismatched_prompt_activation,hidden state from a different held-out prompt,46.101741790771484,pk000056,5e5121f150c1d07f,activation_patch_mismatched_prompt,true patching: activation replaced with one from a different prompt,46.53217697143555,-0.020009955343533142,
forced_choice_positive_probability,0.29955601960074757, No,False,0.9764819823681616,"{' Yes': 0.29955601960074757, ' No': 0.7004439803992525}",add,30.0,block,-1,prefill_only,0.5,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0,pk000056,5e5121f150c1d07f,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",46.53217697143555,-0.020009955343533142,0.010745252694859564
